,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
6431,6431,PONDUSDT,16280.994187677941,2024-12-20 08:00:00,0.01558,0.2536578894439856,2024-12-20 16:00:00,0.01833,0.29843062346013666,44.22064550321021,0.17433183568677804,Long,Closed,6431
6432,6432,PONDUSDT,12614.754700474305,2024-12-26 04:00:00,0.02361,0.29783435847815554,2024-12-26 12:00:00,0.02248,0.2835796856666624,-14.836086855680772,-0.04981321473951698,Long,Closed,6432
6433,6433,PONDUSDT,12742.5976086496,2024-12-26 16:00:00,0.02221,0.2830130928880976,2024-12-26 20:00:00,0.02141,0.2728190148011879,-10.749910194609003,-0.0379837910850969,Long,Closed,6433
6434,6434,PONDUSDT,10484.17103829504,2024-12-27 08:00:00,0.02597,0.27227392186449606,2024-12-28 16:00:00,0.02662,0.279088633039414,6.263348619987873,0.02300385059684263,Long,Closed,6434
6435,6435,PONDUSDT,9933.345698751127,2024-12-28 20:00:00,0.02804,0.27853101339297837,2024-12-29 04:00:00,0.02724,0.27058433683398075,-8.495791909227837,-0.030502139800285207,Long,Closed,6435
6436,6436,PONDUSDT,9491.870256181317,2024-12-30 00:00:00,0.02845,0.2700437087883074,2024-12-30 04:00:00,0.02699,0.25618557821433374,-14.38435986102734,-0.05326678383128268,Long,Closed,6436
6437,6437,PONDUSDT,10521.552218814908,2024-12-30 12:00:00,0.0243,0.2556737189171656,2024-12-31 00:00:00,0.02357,0.0,-7.936406838652033,-0.031041152263374283,Long,Open,6437
6438,6438,PORTALUSDT,512.1768772114838,2024-07-04 00:00:00,0.3901,0.1998001998001655,2024-07-04 04:00:00,0.3861,0.1977514922913539,-2.4462592009374413,-0.012243527300691894,Long,Closed,6438
6439,6439,PORTALUSDT,523.3529154458973,2024-07-04 12:00:00,0.3771,0.19735638441463266,2024-07-04 16:00:00,0.3701,0.1936929140065266,-4.054519706542458,-0.020544152744630083,Long,Closed,6439
6440,6440,PORTALUSDT,546.834272071691,2024-07-04 20:00:00,0.3535,0.19330591517731932,2024-07-06 12:00:00,0.3265,0.17854138983140713,-15.13637265094435,-0.07830268741159803,Long,Closed,6440
6441,6441,PORTALUSDT,513.6484974857249,2024-07-06 16:00:00,0.3469,0.17818466377778464,2024-07-09 00:00:00,0.3716,0.19087178166569535,12.318061442453907,0.0691308734505621,Long,Closed,6441
6442,6442,PORTALUSDT,702.657393819864,2024-08-03 16:00:00,0.2711,0.19049041946453826,2024-08-03 20:00:00,0.2775,0.19498742678501227,4.111529474197603,0.021583917373663122,Long,Closed,6442
6443,6443,PORTALUSDT,739.3535012033076,2024-08-04 12:00:00,0.2632,0.19459784151669623,2024-08-04 16:00:00,0.2729,0.20176957047838265,6.775361549676995,0.034817249240121605,Long,Closed,6443
6444,6444,PORTALUSDT,762.462834053127,2024-08-04 20:00:00,0.2641,0.20136643447341385,2024-08-05 04:00:00,0.2244,0.1710966599615217,-30.642237606344068,-0.1521715259371449,Long,Closed,6444
6445,6445,PORTALUSDT,807.7332473655019,2024-08-05 08:00:00,0.2114,0.1707548084930579,2024-08-07 12:00:00,0.2472,0.1996716587487521,28.546423788443168,0.1671778618732262,Long,Closed,6445
6446,6446,PORTALUSDT,814.6881209142589,2024-08-07 16:00:00,0.2446,0.1992727143756099,2024-08-08 00:00:00,0.2525,0.2057087505308504,6.031054690316178,0.03026533115290275,Long,Closed,6446
6447,6447,PORTALUSDT,775.0009212392723,2024-08-27 20:00:00,0.2649,0.20529774403627243,2024-08-28 08:00:00,0.2675,0.20731274643150535,1.6023919047543198,0.007805209513023784,Long,Closed,6447
6448,6448,PORTALUSDT,600.4020172661751,2024-09-26 16:00:00,0.3446,0.20689853514988954,2024-09-26 20:00:00,0.3507,0.21056098745524762,3.2449927827185174,0.01568398142774241,Long,Closed,6448
6449,6449,PORTALUSDT,739.6701379148566,2024-10-01 16:00:00,0.2841,0.2101402861815984,2024-10-02 12:00:00,0.29,0.21450433999530838,3.9394091875207025,0.01874656810982033,Long,Closed,6449
6450,6450,PORTALUSDT,789.0739399020188,2024-10-02 16:00:00,0.2713,0.21407575989539396,2024-10-03 04:00:00,0.2672,0.2108405567418194,-3.660119470235505,-0.01709730925175079,Long,Closed,6450
6451,6451,PORTALUSDT,636.0921913185895,2024-10-22 20:00:00,0.3308,0.21041929688817618,2024-10-23 04:00:00,0.3244,0.20634830686375047,-4.487757628190868,-0.021327690447400034,Long,Closed,6451
6452,6452,PORTALUSDT,774.1955734374149,2024-10-25 20:00:00,0.266,0.2059360225343312,2024-10-26 04:00:00,0.2704,0.20934248305747696,2.9911820175327852,0.014524812030075135,Long,Closed,6452
6453,6453,PORTALUSDT,611.2469758866631,2024-11-11 16:00:00,0.3418,0.20892421635804226,2024-11-11 20:00:00,0.3517,0.2149755614193394,5.627445283500589,0.0269353423054419,Long,Closed,6453
6454,6454,PORTALUSDT,655.7030556787957,2024-11-12 08:00:00,0.3272,0.21454603981808873,2024-11-12 16:00:00,0.3267,0.21421818829026257,-0.7566157559477651,-0.003526589242053802,Long,Closed,6454
6455,6455,PORTALUSDT,768.4765633430994,2024-11-21 00:00:00,0.2782,0.21379017992202876,2024-11-21 04:00:00,0.289,0.2220897268061557,7.863666977377254,0.03678217109992804,Long,Closed,6455
6456,6456,PORTALUSDT,727.9014485657186,2024-11-21 12:00:00,0.3045,0.22164599108822358,2024-11-21 16:00:00,0.308,0.22419364615824133,2.101815432733545,0.009482758620689802,Long,Closed,6456
6457,6457,PORTALUSDT,573.1191260381091,2024-11-24 00:00:00,0.3904,0.22374570680526062,2024-11-24 04:00:00,0.3834,0.21973387292301108,-4.455313461995028,-0.019912397540983496,Long,Closed,6457
6458,6458,PORTALUSDT,624.2380990773761,2024-11-24 12:00:00,0.3513,0.219294844205848,2024-11-24 16:00:00,0.3838,0.23958258242589694,19.828860793382972,0.09042100768573882,Long,Closed,6458
6459,6459,PORTALUSDT,586.4701887356476,2024-11-24 20:00:00,0.4077,0.23910389594749404,2024-11-25 04:00:00,0.3815,0.22373837700264956,-15.828361217824114,-0.06619867549668863,Long,Closed,6459
6460,6460,PORTALUSDT,580.1282080498014,2024-11-25 08:00:00,0.3849,0.22329134727834798,2024-11-25 12:00:00,0.387,0.22450961651527315,0.7704682731109542,0.003450506625097486,Long,Closed,6460
6461,6461,PORTALUSDT,546.4903557387927,2024-11-29 16:00:00,0.41,0.224061045852892,2024-11-29 20:00:00,0.4167,0.2277225312363549,3.2097018063606817,0.01432512195121965,Long,Closed,6461
6462,6462,PORTALUSDT,491.1768773804941,2024-12-02 20:00:00,0.4627,0.22726754116393977,2024-12-03 00:00:00,0.4594,0.22564665746859897,-2.073797893988183,-0.009124918953965848,Long,Closed,6462
6463,6463,PORTALUSDT,448.6866208331027,2024-12-04 20:00:00,0.5019,0.22519581499611263,2024-12-05 04:00:00,0.5075,0.2277084600727996,2.059740801596424,0.009146443514644274,Long,Closed,6463
6464,6464,PORTALUSDT,435.0181816895334,2024-12-05 12:00:00,0.5224,0.22725349811457818,2024-12-05 16:00:00,0.5248,0.22829754175066713,0.5884925961896632,0.002589586523736875,Long,Closed,6464
6465,6465,PORTALUSDT,397.76781216150556,2024-12-06 08:00:00,0.5728,0.22784140280609222,2024-12-06 12:00:00,0.575,0.2287164919928657,0.41853129195634575,0.001836941340782165,Long,Closed,6465
6466,6466,PORTALUSDT,505.89431734239355,2024-12-09 20:00:00,0.4512,0.22825951598485972,2024-12-11 04:00:00,0.4349,0.22001343861220696,-8.694350327278082,-0.03808976063829775,Long,Closed,6466
6467,6467,PORTALUSDT,457.15979871387157,2024-12-11 12:00:00,0.4803,0.21957385132225227,2024-12-12 00:00:00,0.4979,0.22761986377963667,7.598818742262267,0.03460712054965663,Long,Closed,6467
6468,6468,PORTALUSDT,641.8905872761233,2024-12-18 20:00:00,0.3539,0.22716507883700388,2024-12-19 04:00:00,0.3527,0.22639481013228868,-1.2238285937006288,-0.005387397569934888,Long,Closed,6468
6469,6469,PORTALUSDT,679.3219267868524,2024-12-19 12:00:00,0.3326,0.22594247284928315,2024-12-20 00:00:00,0.3239,0.2200323720862615,-6.356075607981164,-0.02813138905592294,Long,Closed,6469
6470,6470,PORTALUSDT,783.9798178050984,2024-12-20 08:00:00,0.2801,0.21959274696718012,2024-12-20 16:00:00,0.3352,0.262790034928269,42.714905179165484,0.19451874330596233,Long,Closed,6470
6471,6471,PORTALUSDT,781.4808698254686,2024-12-20 20:00:00,0.3356,0.2622649799134251,2024-12-21 00:00:00,0.3368,0.26320275695721784,0.4123093069199181,0.0015721096543504203,Long,Closed,6471
6472,6472,PORTALUSDT,842.9938296628296,2024-12-21 16:00:00,0.3116,0.26267687732291733,2024-12-22 00:00:00,0.3063,0.25820901002572477,-4.988753184561576,-0.01899197689345283,Long,Closed,6472
6473,6473,PORTOUSDT,158.0697783229429,2024-07-05 00:00:00,1.264,0.1998001998001655,2024-07-06 00:00:00,1.349,0.21323613095764998,13.022894826692326,0.06517958860759508,Long,Closed,6473
6474,6474,PORTOUSDT,187.16806045905926,2024-08-05 00:00:00,1.137,0.21281008474193186,2024-08-05 12:00:00,1.177,0.22029680716031277,7.053615526460131,0.033145118733509345,Long,Closed,6474
6475,6475,PORTOUSDT,142.39420576389446,2024-10-07 16:00:00,1.544,0.21985665369942353,2024-10-08 20:00:00,1.627,0.2316753727778563,11.367187051925955,0.05170272020725399,Long,Closed,6475
6476,6476,PORTOUSDT,148.3082007185108,2024-10-09 04:00:00,1.559,0.23121248492012114,2024-10-09 08:00:00,1.635,0.24248390817476514,10.79772686151193,0.046700449005773075,Long,Closed,6476
6477,6477,PORTOUSDT,144.82311480655216,2024-10-09 12:00:00,1.671,0.24199942484170833,2024-10-09 20:00:00,1.624,0.2351927384458407,-7.283878559195495,-0.030098743267504297,Long,Closed,6477
6478,6478,PORTOUSDT,125.7892941503271,2024-10-28 12:00:00,1.866,0.23472282288449264,2024-10-29 00:00:00,1.823,0.2293138832360463,-5.872976354584638,-0.025020900321543475,Long,Closed,6478
6479,6479,PORTOUSDT,123.70579115630869,2024-10-29 20:00:00,1.85,0.22885571363914892,2024-10-30 00:00:00,1.839,0.2274949499364517,-1.8171143662949967,-0.007939999999999905,Long,Closed,6479
6480,6480,PORTOUSDT,117.09149797418428,2024-10-30 04:00:00,1.939,0.22704041457191693,2024-10-31 16:00:00,1.991,0.23312917246660092,5.628588307619072,0.024791129448169306,Long,Closed,6480
6481,6481,PORTOUSDT,108.82290922087005,2024-11-01 04:00:00,2.138,0.23266337991418595,2024-11-01 12:00:00,2.07,0.225263422087201,-7.8578846290205515,-0.03377362020579967,Long,Closed,6481
6482,6482,PORTOUSDT,103.41000244700736,2024-11-03 04:00:00,2.174,0.22481334531977382,2024-11-03 12:00:00,2.128,0.22005648520723167,-5.201729943089327,-0.023137994480220626,Long,Closed,6482
6483,6483,PORTOUSDT,151.2512478719796,2024-12-20 08:00:00,1.452,0.2196168119101003,2024-12-20 12:00:00,1.58,0.23897697163772777,18.901565944065563,0.08606611570247942,Long,Closed,6483
6484,6484,POWRUSDT,1283.2382774579307,2024-07-05 00:00:00,0.1557,0.1998001998001655,2024-07-05 16:00:00,0.1706,0.21892045013432299,18.701529684188653,0.0936011560693642,Long,Closed,6484
6485,6485,POWRUSDT,938.9043688764552,2024-07-18 08:00:00,0.2327,0.21848304663751605,2024-07-18 12:00:00,0.2185,0.2051506045995055,-13.756075689282678,-0.06296175333046822,Long,Closed,6485
6486,6486,POWRUSDT,1282.0332703921374,2024-08-05 00:00:00,0.1597,0.20474071328160903,2024-08-06 00:00:00,0.172,0.2205097225074476,15.343758790034197,0.07494239198497171,Long,Closed,6486
6487,6487,POWRUSDT,922.3350529811353,2024-09-21 08:00:00,0.2386,0.22006914364126828,2024-09-21 16:00:00,0.2366,0.2182244735353366,-2.2829637231388844,-0.010373847443419851,Long,Closed,6487
6488,6488,POWRUSDT,768.2132649072314,2024-11-19 00:00:00,0.2835,0.2177884606011844,2024-11-19 08:00:00,0.2716,0.20864672274880405,-9.568173035746023,-0.04393333333333318,Long,Closed,6488
6489,6489,POWRUSDT,715.3206670555664,2024-11-24 20:00:00,0.2911,0.2082298461798473,2024-11-25 08:00:00,0.3065,0.21924578445253112,10.58846264202334,0.0508498797664034,Long,Closed,6489
6490,6490,POWRUSDT,656.6858671582877,2024-11-26 00:00:00,0.3332,0.21880773093712946,2024-11-28 08:00:00,0.319,0.20948279162349376,-9.753229836208313,-0.04457442977190873,Long,Closed,6490
6491,6491,POWRUSDT,708.2122106615278,2024-12-09 20:00:00,0.2952,0.20906424458726747,2024-12-10 08:00:00,0.2896,0.2050982562075785,-4.3801508804993725,-0.020951219512194908,Long,Closed,6491
6492,6492,POWRUSDT,785.1494801760224,2024-12-10 12:00:00,0.2607,0.20468846948188002,2024-12-11 04:00:00,0.2704,0.21230441943959644,7.198957068785938,0.0351703107019563,Long,Closed,6492
6493,6493,POWRUSDT,862.7045390283855,2024-12-18 20:00:00,0.2456,0.21188023478535456,2024-12-19 04:00:00,0.2486,0.21446834840245663,2.1617650338973164,0.010202768729641636,Long,Closed,6493
6494,6494,POWRUSDT,947.0789389992937,2024-12-19 16:00:00,0.226,0.21403984021381461,2024-12-20 00:00:00,0.2328,0.22047997699903557,6.005616967982343,0.02805840707964612,Long,Closed,6494
6495,6495,POWRUSDT,1082.871346281851,2024-12-20 08:00:00,0.2032,0.22003945756443954,2024-12-20 12:00:00,0.2274,0.2462449441444929,25.739202178311857,0.11697539370078754,Long,Closed,6495
6496,6496,POWRUSDT,1023.1180110495186,2024-12-20 20:00:00,0.2402,0.24575294625407196,2024-12-21 00:00:00,0.2384,0.24391133383420524,-2.331276699977394,-0.009486261448792515,Long,Closed,6496
6497,6497,POWRUSDT,817.9569842132702,2024-12-28 20:00:00,0.2976,0.24342399850183938,2024-12-29 00:00:00,0.2729,0.22322046099180143,-20.670181969561416,-0.08491431451612892,Long,Closed,6497
6498,6498,PROMUSDT,33.75003375003376,2024-07-04 20:00:00,5.92,0.1998001998001655,2024-07-06 00:00:00,5.565,0.18781893781893788,-12.368881118881054,-0.06190624999999966,Long,Closed,6498
6499,6499,PROMUSDT,32.97742350561454,2024-07-06 12:00:00,5.684,0.18744367520588412,2024-07-07 08:00:00,5.718,0.18856490760510394,0.7452238163798994,0.003975721323012081,Long,Closed,6499
6500,6500,PROMUSDT,32.015677873929214,2024-07-08 08:00:00,5.878,0.18818815454292803,2024-07-08 12:00:00,5.803,0.18578697870241123,-2.7751509737900206,-0.014746682545083163,Long,Closed,6500
6501,6501,PROMUSDT,30.051179245990447,2024-07-09 04:00:00,6.17,0.18541577594774594,2024-07-09 08:00:00,5.919,0.17787292995701745,-7.906134696648379,-0.04264003241491085,Long,Closed,6501
6502,6502,PROMUSDT,36.07346870302233,2024-08-05 00:00:00,4.921,0.17751753948755322,2024-08-06 00:00:00,5.089,0.18357788222968066,5.69924732039053,0.032105263157894914,Long,Closed,6502
6503,6503,PROMUSDT,35.45106293618359,2024-08-06 04:00:00,5.168,0.1832110932541866,2024-08-06 08:00:00,5.008,0.17753892318440742,-6.0329200862279535,-0.032928792569659304,Long,Closed,6503
6504,6504,PROMUSDT,34.48505256153403,2024-08-06 12:00:00,5.138,0.17718420006113433,2024-08-06 16:00:00,5.107,0.17611516343175432,-1.4223359929004091,-0.008027442584662944,Long,Closed,6504
6505,6505,PROMUSDT,35.96547677170847,2024-10-02 16:00:00,4.887,0.17576328498333282,2024-10-02 20:00:00,4.901,0.17626680165814318,0.15148658816245703,0.0008618784530387935,Long,Closed,6505
6506,6506,PROMUSDT,30.39824092556572,2024-10-20 12:00:00,5.787,0.1759146202362274,2024-10-20 16:00:00,5.609,0.17050373335149813,-5.757305238338435,-0.0327278382581648,Long,Closed,6506
6507,6507,PROMUSDT,27.909310571034123,2024-10-25 16:00:00,6.097,0.17016306655156654,2024-10-28 00:00:00,6.122,0.17086079931587092,0.3567088984084178,0.0020962768574710675,Long,Closed,6507
6508,6508,PROMUSDT,27.096681884229714,2024-10-29 08:00:00,6.293,0.17051941909744528,2024-10-29 12:00:00,6.083,0.16482911590176935,-6.025651730687459,-0.03533704115684089,Long,Closed,6508
6509,6509,PROMUSDT,26.42566859419578,2024-11-01 04:00:00,6.225,0.16449978699884582,2024-11-01 08:00:00,5.833,0.15414092490994402,-10.677502800833514,-0.06490891566265033,Long,Closed,6509
6510,6510,PROMUSDT,23.732328144708433,2024-11-26 00:00:00,6.482,0.15383295103399064,2024-11-26 04:00:00,6.338,0.15041549578116203,-3.7217036996531916,-0.024193150262264828,Long,Closed,6510
6511,6511,PROMUSDT,23.10883086823596,2024-11-27 20:00:00,6.496,0.15011496532005708,2024-11-28 00:00:00,6.336,0.14641755238114307,-3.9939454566189507,-0.026605911330049217,Long,Closed,6511
6512,6512,PROMUSDT,20.618739920832933,2024-12-05 00:00:00,7.087,0.14612500981891685,2024-12-05 04:00:00,7.287,0.1502487578031096,3.827374216544558,0.026192465076901532,Long,Closed,6512
6513,6513,PROMUSDT,23.896184937820188,2024-12-10 00:00:00,6.275,0.14994856048480187,2024-12-10 08:00:00,6.408,0.1531267530815518,2.8751172831637457,0.0191740239043827,Long,Closed,6513
6514,6514,PROMUSDT,25.82304926038312,2024-12-10 12:00:00,5.918,0.15282080552293564,2024-12-11 04:00:00,6.18,0.15958644442916767,6.453231656268271,0.0422274417032782,Long,Closed,6514
6515,6515,PROMUSDT,23.971642142435904,2024-12-11 12:00:00,6.644,0.1592675903943359,2024-12-12 00:00:00,6.753,0.16188049938786966,2.2917609037433024,0.014389373871161968,Long,Closed,6515
6516,6516,PROMUSDT,29.681620765507102,2024-12-19 16:00:00,5.443,0.16155706182664176,2024-12-19 20:00:00,5.459,0.16203196775890324,0.15131690266256095,0.0009366158368547114,Long,Closed,6516
6517,6517,PROMUSDT,32.56963294331939,2024-12-20 08:00:00,4.965,0.1617082275635653,2024-12-20 12:00:00,5.457,0.17773248697169391,15.684818693577865,0.09699456193353474,Long,Closed,6517
6518,6518,PROSUSDT,672.7279454552183,2024-07-05 00:00:00,0.297,0.1998001998001655,2024-07-05 08:00:00,0.3086,0.20760384396748038,7.396240123512892,0.03701818181818202,Long,Closed,6518
6519,6519,PROSUSDT,766.7988566707642,2024-08-05 00:00:00,0.2702,0.2071890510724188,2024-08-06 00:00:00,0.2813,0.21570051838148596,8.088577739591582,0.03903960029607711,Long,Closed,6519
6520,6520,PROSUSDT,603.1648874048465,2024-09-30 20:00:00,0.3569,0.2152695483147795,2024-10-01 12:00:00,0.3753,0.2263677822430389,10.656596597691397,0.04950350238161974,Long,Closed,6520
6521,6521,PROSUSDT,548.6049027727879,2024-10-01 16:00:00,0.4118,0.22591549896179686,2024-10-03 04:00:00,0.343,0.18817148165106629,-38.15810429138065,-0.16890432248664375,Long,Closed,6521
6522,6522,PROSUSDT,600.1774197978922,2024-10-03 08:00:00,0.3129,0.18779551465473787,2024-10-03 12:00:00,0.2641,0.15850685656862334,-29.634960457360496,-0.1578044103547458,Long,Closed,6522
6523,6523,PROSUSDT,569.0293509082813,2024-10-03 16:00:00,0.278,0.1581901595524755,2024-10-04 12:00:00,0.2873,0.16348213251594923,4.97030067137857,0.0314197841726619,Long,Closed,6523
6524,6524,PROSUSDT,380.58198014589397,2024-10-09 12:00:00,0.4287,0.16315549488851389,2024-10-12 00:00:00,0.404,0.15375511997894117,-9.71728552447104,-0.05955843247025875,Long,Closed,6524
6525,6525,PROSUSDT,332.1383483593511,2024-10-13 04:00:00,0.462,0.15344791694201376,2024-10-14 00:00:00,0.3986,0.13239034565603736,-21.343409548580926,-0.13909220779220785,Long,Closed,6525
6526,6526,PROSUSDT,323.9172088279,2024-10-29 04:00:00,0.4079,0.13212582948088425,2024-10-30 04:00:00,0.3905,0.12648967004729497,-5.894774933133636,-0.04461485658249556,Long,Closed,6526
6527,6527,PROSUSDT,305.2888595739151,2024-10-30 12:00:00,0.4135,0.12623694343379555,2024-10-31 16:00:00,0.4314,0.13170161402018699,5.20673202891912,0.04124570737605837,Long,Closed,6527
6528,6528,PROSUSDT,324.8602914785828,2024-11-01 04:00:00,0.40459999999999996,0.13143847393220653,2024-11-01 08:00:00,0.403,0.13091869746586887,-0.7821336377638022,-0.005950568462678933,Long,Closed,6528
6529,6529,PROSUSDT,290.478260664198,2024-11-03 08:00:00,0.4498,0.13065712164674892,2024-11-04 00:00:00,0.4031,0.11709178687373822,-13.813083681538524,-0.10572009782125377,Long,Closed,6529
6530,6530,PROSUSDT,269.87953175430687,2024-11-04 12:00:00,0.433,0.1168578372495972,2024-11-05 04:00:00,0.4476,0.12079807841322776,3.702585247950057,0.03168452655889162,Long,Closed,6530
6531,6531,PROSUSDT,218.7168425457245,2024-11-05 08:00:00,0.5512,0.12055672361118752,2024-11-07 04:00:00,0.49,0.107171252847405,-13.61319874025693,-0.1129194484760521,Long,Closed,6531
6532,6532,PROSUSDT,206.2420448709748,2024-11-07 12:00:00,0.5186,0.10695712447007111,2024-11-07 20:00:00,0.5184,0.10691587606111334,-0.25512140950536827,-0.0023852680293094224,Long,Closed,6532
6533,6533,PROSUSDT,191.5316064030248,2024-11-08 00:00:00,0.5571,0.10670225792711108,2024-11-11 12:00:00,0.6295,0.1205691462307041,13.63961689942116,0.12782875605815827,Long,Closed,6533
6534,6534,PROSUSDT,204.91867989720325,2024-11-12 00:00:00,0.5872,0.12032824883561943,2024-11-13 04:00:00,0.4941,0.10125031973720812,-19.299507667002462,-0.1603904972752043,Long,Closed,6534
6535,6535,PROSUSDT,197.82306459685756,2024-11-13 08:00:00,0.5108,0.10104802139606761,2024-11-14 00:00:00,0.5064,0.10017759991184866,-1.071647105534101,-0.010605324980422907,Long,Closed,6535
6536,6536,PROSUSDT,184.97214591502268,2024-11-14 04:00:00,0.5405,0.09997744486706495,2024-11-14 08:00:00,0.511,0.0945207665625766,-5.651176515922794,-0.05652451433857518,Long,Closed,6536
6537,6537,PROSUSDT,95.61312982174326,2024-11-14 12:00:00,0.9866,0.09433191388211526,2024-11-15 04:00:00,0.7462,0.07134651747298482,-23.151074840502186,-0.24542144739509417,Long,Closed,6537
6538,6538,PROSUSDT,76.77805368613684,2024-11-15 08:00:00,0.9274,0.07120396698852005,2024-11-16 12:00:00,0.7671,0.058896444982635576,-12.43762241785889,-0.1746759758464524,Long,Closed,6538
6539,6539,PROSUSDT,79.36641880621801,2024-11-16 16:00:00,0.7406,0.05877876976787633,2024-11-17 04:00:00,0.7244,0.057493033783224325,-1.402007788211833,-0.023852281933567237,Long,Closed,6539
6540,6540,PROSUSDT,74.5655134332089,2024-11-17 08:00:00,0.7695,0.05737816258685058,2024-11-18 08:00:00,0.7198,0.053672256569223774,-3.816956436786557,-0.0665228070175438,Long,Closed,6540
6541,6541,PROSUSDT,77.47327060075382,2024-11-18 16:00:00,0.6914,0.05356501929335877,2024-11-18 20:00:00,0.7293,0.05650125624912976,2.8261706802260753,0.052761498409025095,Long,Closed,6541
6542,6542,PROSUSDT,73.44147776276944,2024-11-19 00:00:00,0.7678,0.05638836662625124,2024-11-19 08:00:00,0.705,0.05177624182275246,-4.720289411950924,-0.08371034123469648,Long,Closed,6542
6543,6543,PROSUSDT,67.58147108048858,2024-11-20 08:00:00,0.7646,0.05167279278813908,2024-11-21 00:00:00,0.735,0.049672381244159104,-2.101756718014757,-0.040674339523933976,Long,Closed,6543
6544,6544,PROSUSDT,65.73814577269297,2024-11-21 04:00:00,0.7541,0.04957313572717936,2024-11-21 08:00:00,0.7298,0.047975698784911334,-1.694985776788529,-0.03419161914865384,Long,Closed,6544
6545,6545,PROSUSDT,72.97644146148993,2024-11-26 12:00:00,0.6561,0.04787984324288175,2024-11-26 16:00:00,0.6653,0.04855122650432925,0.5749521916984937,0.012008230452674877,Long,Closed,6545
6546,6546,PROSUSDT,64.94333340941986,2024-11-28 16:00:00,0.7461,0.048454221056765334,2024-11-28 20:00:00,0.7313,0.047493059722308745,-1.057108615238493,-0.021816646562123083,Long,Closed,6546
6547,6547,PROSUSDT,62.53056529563635,2024-12-05 12:00:00,0.758,0.04739816849408385,2024-12-05 16:00:00,0.7527,0.04706675649802548,-0.42587692105897845,-0.008985092348284707,Long,Closed,6547
6548,6548,PROSUSDT,57.8196910690583,2024-12-08 08:00:00,0.8124,0.046972717024495125,2024-12-08 12:00:00,0.7885,0.04559082640795247,-1.4744541599829404,-0.031389586410634975,Long,Closed,6548
6549,6549,PROSUSDT,63.22041940488929,2024-12-10 00:00:00,0.7197,0.045499735845695,2024-12-10 04:00:00,0.7255,0.04586641427824718,0.2753122824244197,0.006050854522717971,Long,Closed,6549
6550,6550,PROSUSDT,68.42268025542312,2024-12-10 12:00:00,0.669,0.04577477309087641,2024-12-10 16:00:00,0.6955,0.04758797411764678,1.719838279560186,0.03757174887892373,Long,Closed,6550
6551,6551,PROSUSDT,58.822012943124676,2024-12-12 08:00:00,0.8074,0.04749289325027206,2024-12-12 12:00:00,0.7693,0.04525177455714582,-2.333863360940464,-0.049141317810254916,Long,Closed,6551
6552,6552,PROSUSDT,56.47994174733305,2024-12-13 04:00:00,0.7996,0.045161361421165225,2024-12-13 08:00:00,0.792,0.04473211386388778,-0.5191410325647831,-0.01149524762381183,Long,Closed,6552
6553,6553,PROSUSDT,54.13865996969789,2024-12-14 08:00:00,0.8246,0.044642739011010235,2024-12-14 12:00:00,0.8142,0.04407969694732802,-0.6517644996431924,-0.014599563424690612,Long,Closed,6553
6554,6554,PROSUSDT,52.785727891475815,2024-12-15 20:00:00,0.8334,0.043991625624748565,2024-12-16 00:00:00,0.8074,0.042619196699577575,-1.459039747502702,-0.0331663066954643,Long,Closed,6554
6555,6555,PROSUSDT,63.474173197162486,2024-12-18 20:00:00,0.6701,0.04253404345941192,2024-12-19 08:00:00,0.7059,0.044806418859877,2.1850349381391263,0.05137143709894057,Long,Closed,6555
6556,6556,PROSUSDT,76.95215203144322,2024-12-20 08:00:00,0.5811,0.04471689554546998,2024-12-20 16:00:00,0.622,0.04786423856355768,3.054761883977006,0.068313371192566,Long,Closed,6556
6557,6557,PROSUSDT,80.22943520200681,2024-12-21 16:00:00,0.5954,0.047768605719269885,2024-12-21 20:00:00,0.5997,0.04811359229064349,0.24910437335871594,0.005214813570708871,Long,Closed,6557
6558,6558,PSGUSDT,83.52851162215713,2024-07-05 00:00:00,2.392,0.1998001998001655,2024-07-05 08:00:00,2.574,0.2150023889154324,14.787386526516988,0.07401086956521752,Long,Closed,6558
6559,6559,PSGUSDT,100.2676699592543,2024-08-05 00:00:00,2.14,0.2145728137127776,2024-08-05 16:00:00,2.188,0.21938566187084846,4.378889682460606,0.02040747663551426,Long,Closed,6559
6560,6560,PSGUSDT,89.84297450968303,2024-10-07 20:00:00,2.437,0.21894732888006274,2024-10-08 08:00:00,2.268,0.2037638661879611,-15.606173887204454,-0.07127821091505934,Long,Closed,6560
6561,6561,PSGUSDT,78.45553455871797,2024-10-09 12:00:00,2.592,0.20335674557617267,2024-10-10 00:00:00,2.484,0.19488354784385545,-8.871438025761588,-0.04362499999999997,Long,Closed,6561
6562,6562,PSGUSDT,67.36895397502103,2024-10-10 04:00:00,2.887,0.19449417012586423,2024-10-12 12:00:00,3.163,0.2130880014229915,18.186249125556937,0.09350536889504682,Long,Closed,6562
6563,6563,PSGUSDT,67.81321784770348,2024-10-12 16:00:00,3.136,0.21266225117037152,2024-10-14 08:00:00,3.482,0.23612562454570354,23.014585499589348,0.10822130102040838,Long,Closed,6563
